Mickey's Speedway USA
Micro Machines V3
Midway's Greatest Arcade Hits
Mike Piazza's Strike Zone
Milo's Astro Lanes
Mischief Makers
Mission: Impossible (1998)
Monaco Grand Prix
Monopoly (1999)
Monster Truck Madness 2
Morita Shogi 64
Mortal Kombat 4
Mortal Kombat Mythologies: Sub-Zero
Mortal Kombat Trilogy
MRC: Multi-Racing Championship
Ms. Pac-Man Maze Madness
Mystical Ninja Starring Goemon (1997)
Nagano Winter Olympics '98
Namco Museum (1995)
NASCAR 2000
NASCAR 99
NBA Courtside 2: Featuring Kobe Bryant
NBA Hangtime
NBA in the Zone
NBA In The Zone '98
NBA Jam 2000
NBA Jam 99
NBA Live 2000
NBA Live 99
NBA Showtime: NBA on NBC
Neon Genesis Evangelion (N64)
NFL Blitz (1998)
NFL QB Club 2001
NFL Quarterback Club 2000
NFL Quarterback Club 98
NFL Quarterback Club 99
NHL 99
NHL Blades of Steel '99
NHL Breakaway 98
NHL Breakaway 99
Nightmare Creatures
Nuclear Strike
Nushi Tsuri 64
Nushi Tsuri 64: Shiokaze Ninotte
Off Road Challenge
Ogre Battle 64: Person of Lordly Caliber
Olympic Hockey Nagano '98
Paper Mario (2000)
Paperboy
Parlor! Pro 64: Pachinko Jikki Simulation
PD Ultraman Battle Collection 64
Perfect Dark
PGA European Tour
Pilotwings 64
Pokémon Puzzle League (2000)
Pokémon Snap
Pokémon Stadium
Pokémon Stadium 2
Polaris SnoCross
Power League 64
Power Rangers Lightspeed Rescue
Premier Manager: Ninety Nine
Puyo Puyo SUN
Puyo Puyo~n
Puzzle Bobble 2
Puzzle Bobble 3
Quake
Quake II
Quest 64
Rakugakids
Rally Challenge 2000
Rampage 2: Universal Tour
Rampage World Tour
Rat Attack!
Rayman 2: The Great Escape
Razor Freestyle Scooter
Re-Volt
Ready 2 Rumble Boxing
Ready 2 Rumble Boxing: Round 2
Resident Evil 2 (1998)
Ridge Racer 64
Road Rash 64
Roadsters
Robot Ponkottsu 64: Nanatsu no Umi no Caramel
Robotech: Crystal Dreams
Robotron 64
Robotron: 2084
Rocket: Robot on Wheels
Rugrats in Paris: The Movie
Rugrats: Scavenger Hunt
Rush 2: Extreme Racing USA
S.C.A.R.S.
Saikyō Habu Shōgi
San Francisco Rush 2049
San Francisco Rush: Extreme Racing
Scooby-Doo! Classic Creep Capers
Shadow Man
Shadowgate 64: Trials of the Four Towers
Shiren the Wanderer 2: Oni Invasion! Shiren Castle!
SimCity 2000
Sin and Punishment - Successor of the Earth
Snowboard Kids
Snowboard Kids 2
South Park (1998)
South Park Rally
South Park: Chef's Luv Shack
Space Invaders (1978)
Space Station Silicon Valley
Spider-Man (2000)
Star Fox 64 (1997)
Star Revenge 1: Star Takeover
Star Soldier: Vanishing Earth
Star Wars Episode I: Battle for Naboo
STAR WARS: Episode I Racer
STAR WARS: Rogue Squadron 3D
Star Wars: Shadows of the Empire
StarCraft
Starshot: Space Circus Fever (1998)
Stunt Racer 64
Super B-Daman: Battle Phoenix 64
Super Bowling
Super Mario 64
Super Mario 64: Last Impact
Super Robot Spirits
Super Robot Wars 64
Super Smash Bros. (1999)
Supercross 2000
Superman: The New Adventures
Takua 64
Tamagotchi 64: Minna de Tamagotchi World
Taz Express
Tetris 64
Tetrisphere (1997)
The Legend of Zelda: Majora's Mask
The Legend of Zelda: Ocarina of Time
The Legend of Zelda: The Missing Link
The New Tetris
The Powerpuff Girls: Chemical X-traction
Tom Clancy's Rainbow Six
Tonic Trouble
Tony Hawk's Pro Skater
Tony Hawk's Pro Skater 2
Tony Hawk's Pro Skater 3
Top Gear Hyper Bike
Top Gear Overdrive
Top Gear Rally
Top Gear Rally 2
Toy Story 2: Buzz Lightyear to the Rescue
Transformers: Beast Wars Transmetals
Triple Play 2000
Turok 2: Seeds of Evil
Turok 3: Shadow of Oblivion
Turok: Dinosaur Hunter
Turok: Rage Wars
Twisted Edge Extreme Snowboarding
Ucchannanchan no Honō no Challenger: Denryū Iraira Bō
V-Rally (1997)
Viewpoint 2064
Vigilante 8
Vigilante 8: 2nd Offense
Virtual Chess 64
Virtual Pool 64
Virtual Pro Wrestling 2: Oudou Keishou
Virtual Pro Wrestling 64
Waialae Country Club: True Golf Classics
War Gods
Wave Race 64: Kawasaki Jet Ski
Wayne Gretzky's 3D Hockey
Wayne Gretzky's 3D Hockey '98
WCW Backstage Assault
WCW Mayhem
WCW Nitro
WCW vs. nWo: World Tour
WCW/nWo Revenge
Wetrix
Wheel of Fortune (Old)
Winback: Covert Operations
Wipeout 64
Wonder Project J2
World Cup 98
World Driver Championship
Worms Armageddon
WWF Attitude
WWF No Mercy
WWF War Zone
WWF Warzone
WWF WrestleMania 2000
Xena: Warrior Princess: The Talisman of Fate
Yoshi's Story (1997)
Zool: Majuu Tsukai Densetsu
