"Aha! I Found It!" Hidden Object Game
"Aha! I Got It!" Escape Game
10 Minute Solution
101-in-1 Explosive Megamix
101-in-1 Party Megamix
101-in-1 Sports Party Megamix
1080° SNOWBOARDING
1942
2 Fast 4 Gnomz
2010 FIFA World Cup
2020 SUPER BASEBALL
3-2-1, Rattle Battle!
3D Pixel Racing
428: Shibuya Scramble
5 Arcade Gems
5 in 1 Solitaire
5 Spots Party
A Boy and His Blob
A Monsteca Corral: Monsters vs. Robots
A-Train (1985)
AAA: El Videojuego
ABBA You Can Dance
AC/DC Live Rock Band Track Pack
Academy of Champions: Soccer
Action Girlz Racing
Active Life Explorer
Active Life: Extreme Challenge
Active Life: Magical Carnival
Active Life: Outdoor Challenge
ActRaiser
Adventure Island: The Beginning
Adventure on LOST ISLAND - Hidden Object Game
ADVENTURES OF LOLO
ADVENTURES OF LOLO 2
Aero The Acrobat
Aero The Acrobat 2
AFL Live
Agatha Christie: And Then There Were None
Agatha Christie: Evil Under the Sun
Agent Hugo: Lemoon Twist
Airport Mania: First Flight
Aladdin: Magic Racer
Alex Kidd in Miracle World
Alex Kidd in Shinobi World
Alex Kidd in the Enchanted Castle
Alex Kidd in the Enchanted Castle (1989)
Alex Kidd: The Lost Stars
ALIEN CRUSH
Alien Crush Returns
Alien Monster Bowling League
Alien Soldier
Alien Storm
Alien Storm (1991)
Alien Syndrome
All Star Cheer Squad
All Star Karate
Alone in the Dark (2008)
Alvin & the Chipmunks
Alvin & The Chipmunks: Chipwrecked
Alvin and the Chipmunks: The Squeakquel
America's Next Top Model
American Mensa Academy
AMF Bowling Pinbusters!
AMF Bowling World Lanes
And Yet It Moves
Andrew Lloyd Webber Musicals: Sing & Dance
Angry Birds Trilogy
Anima: Ark of Sinners
Animal Crossing: City Folk
Animal Kingdom: Wildlife Expedition
Animal Planet: Vet Life
Another Code: R - A Journey into Lost Memories
Another Super Mario Bros. Wii (ROM Hack)
Ant Nation
Anubis II
AquaSpace
Arc Rise Fantasia
Arcade Archives: City Connection
Arcade Essentials
Arcade Shooting Gallery
Arcade Sports
Arcade Zone
Arctic Tale
Are You Smarter Than a 5th Grader? Make The Grade
Are You Smarter Than A 5th Grader?: Back To School
ARKANOID Plus!
Armin van Buuren: In the Mix
Army Men: Soldiers of Misfortune
Army Rescue
Around the World
Art of Balance
ART OF FIGHTING
ART OF FIGHTING 2
Art Style: CUBELLO
Art Style: light trax
Art Style: ORBIENT
Art Style: ROTOHEX
Art Style: Rotozoa
Astro Bugz Revenge
Atomic Runner
Attack of the Movies 3D
ATV: Quad Kings
Avatar: The Last Airbender
Avatar: The Last Airbender - Into the Inferno
Avatar: The Last Airbender - The Burning Earth
Avatar: The Legend of Aang
AXELAY
Aya and the Cubes of Light
Babysitting Mama
Back to the Future: The Game
Backyard Baseball '10
Backyard Baseball 2009
Backyard Football
Backyard Football '09
Backyard Football '10
Backyard Sports: Sandlot Sluggers
Bahamut Senki
Bakugan: Battle Brawlers
Bakugan: Defenders of the Core
Balloon Pop
Balloon Pop Festival
Balls of Fury
Band Hero
Bang Attack
Barbie as the Island Princess
Barbie Horse Adventures: Riding Camp
Barbie Jet, Set & Style
Barnyard
Baroque International
Baseball
Baseball Blast!
BASEBALL STARS 2
Bases Loaded
Bases Loaded (1987)
Bass Pro Shops' The Strike
Batman: The Brave and the Bold
Battalion Wars 2
Battle City
Battle Lode Runner
Battle of Giants: Dinosaur Strike
Battle of the Bands
Battle Poker
Battle Rage
Battle Rage: The Robot Wars
Battle vs Chess
BATTLESHIP
Beach Fun: Summer Challenge
Beastly
Bee Movie Game
Bejeweled 2
Ben 10 Alien Force: The Rise of Hex
Ben 10 Alien Force: Vilgax Attacks
Ben 10 Galactic Racing
Ben 10 Omniverse
Ben 10 Ultimate Alien: Cosmic Destruction
BEN 10: ALIEN FORCE
Ben 10: Protector of the Earth
Bermuda Triangle: Saving the Coral
Beyond Oasis (2007)
Big Bass Arcade
Big Beach Sports
Big Beach Sports 2
Big Brain Academy
Big Brain Academy: Wii Degree
Big Catch Bass Fishing
Big Catch: Bass Fishing 2
Big Kahuna Party
Big League Sports
Big League Sports: Summer Sports
Big Time Rush: Dance Party
Big Town Shoot Out
BIGFOOT: Collision Course
Billy the Wizard: Rocket Broomstick Racing
BINGO PARTY Deluxe
Bio-Hazard Battle
Bionicle Heroes
Birthday Party Bash
Bit Boy!!
BIT.TRIP BEAT
Bit.Trip Complete
BIT.TRIP CORE
BIT.TRIP FATE
BIT.TRIP FLUX
BIT.TRIP RUNNER
BIT.TRIP VOID
bittos+
Black Tiger
Black Tiger (1987)
BLADES OF STEEL
Blades of Steel (1988)
